video_id,video_url,caption,likes,comments,saves,raw_likes,raw_comments,raw_saves,comment_text,comments_data,comment_count_extracted,timestamp
7309061105735798048,https://www.tiktok.com/@xuan_gta/video/7309061105735798048,GTA 6 Trailer its here ! 🥹 #gta6 #gta6trailer #pourtoi #fyp #xuan_gta #rockstargames #,1300000,4535,158500,1.3M,4535,158.5K,Gta 6🥰 let’s goooo ||| Been waiting 3 years ||| We got gta 6 trailer before gta 6 ||| That’s what I been saying 😭😭 ||| lemme gon nd buy him this . ||| we got a gta 6 edit before gta6 ||| GTA for live🤞🏽🤞🏽🤞🏽 ||| uk were im going when it comes out ||| ts gon be so lit ||| best trailer we have got all year 😂 ||| gta6 edit released before gta 6 ||| If this song is not in gta 6 I stg ||| Please let me saaaaveee😭 ||| Only one more year for ps5 players to get GTA 6 ||| we got gta 5 before gta 6 😭😭😭 ||| gta 6 will be like gta rp but a lil better (remember ts comment in 2 years) ||| this will be the day i buy me a game. ||| This song gives me memorys ||| This should be apart of the soundtrack ||| Ong if they don’t drop it early ima cry,"[{'text': 'Gta 6🥰 let’s goooo', 'extracted_at': '2025-06-27T01:28:01.518508'}, {'text': 'Been waiting 3 years', 'extracted_at': '2025-06-27T01:28:01.524239'}, {'text': 'We got gta 6 trailer before gta 6', 'extracted_at': '2025-06-27T01:28:01.528747'}, {'text': 'That’s what I been saying 😭😭', 'extracted_at': '2025-06-27T01:28:01.532747'}, {'text': 'lemme gon nd buy him this .', 'extracted_at': '2025-06-27T01:28:01.544451'}, {'text': 'we got a gta 6 edit before gta6', 'extracted_at': '2025-06-27T01:28:01.547797'}, {'text': 'GTA for live🤞🏽🤞🏽🤞🏽', 'extracted_at': '2025-06-27T01:28:01.551838'}, {'text': 'uk were im going when it comes out', 'extracted_at': '2025-06-27T01:28:01.556850'}, {'text': 'ts gon be so lit', 'extracted_at': '2025-06-27T01:28:01.560150'}, {'text': 'best trailer we have got all year 😂', 'extracted_at': '2025-06-27T01:28:01.563253'}, {'text': 'gta6 edit released before gta 6', 'extracted_at': '2025-06-27T01:28:01.566364'}, {'text': 'If this song is not in gta 6 I stg', 'extracted_at': '2025-06-27T01:28:01.569740'}, {'text': 'Please let me saaaaveee😭', 'extracted_at': '2025-06-27T01:28:01.573791'}, {'text': 'Only one more year for ps5 players to get GTA 6', 'extracted_at': '2025-06-27T01:28:01.576482'}, {'text': 'we got gta 5 before gta 6 😭😭😭', 'extracted_at': '2025-06-27T01:28:01.579463'}, {'text': 'gta 6 will be like gta rp but a lil better (remember ts comment in 2 years)', 'extracted_at': '2025-06-27T01:28:01.582299'}, {'text': 'this will be the day i buy me a game.', 'extracted_at': '2025-06-27T01:28:03.187738'}, {'text': 'This song gives me memorys', 'extracted_at': '2025-06-27T01:28:03.192623'}, {'text': 'This should be apart of the soundtrack', 'extracted_at': '2025-06-27T01:28:03.195322'}, {'text': 'Ong if they don’t drop it early ima cry', 'extracted_at': '2025-06-27T01:28:03.197873'}]",20,2025-06-27T01:28:03.197928
7501848728928570666,https://www.tiktok.com/@ign/video/7501848728928570666,It’s not Grand Theft Auto without the AUTOS. Here are the vehicles we spotted in the GTA 6 trailer! #gta6 #gtavi #gta #car #cars #vehicles #truck #trucks #boat #chopper #jetski #airplane #plane #ign #gaming #vehicle #vehicles #videogames,133700,1756,9729,133.7K,1756,9729,"That Mitsubishi was very clearly a Eclipse ||| that is very clearly a penumbra ||| 1. not a tempesta 2. that's the penumbra ||| 13 years for copy paste cars 😭 ||| SWANGAS MENTIONED HTOWN RISE🤘🏽🤘🏽 ||| Can’t believe he mistook the ranchero for a Camino ||| how did he get so many wrong ||| the vapid is a ford ranchero. fords version of the el camino ||| That’s a penumbra💔 ||| no one talking about the rims on the schafter is crazy ||| how do you mistake the penumbra it's such a distinct looking car ||| They spent 2 billion on gta 6 but yet wont spend 500k on licenses to use real cars 💔 ||| Bro called ""Evo"" to a Eclipse 💔,It's clearly a Eclipse ||| The Maibatsu is just the penumbra from GTA V 🤣 ||| the pink maibatsu is literally just the penumbra that we know from gta 5. how do you not see that? ||| The pink car is a penumbra based off the eclipse ||| We got Swangas in gta 6 ||| crazy how yall notice this stuff😭 ||| Elbows is gta 6 is goated ||| The vehicles in the GTA 6 trailer look incredible! Can t wait to see all the details in the full game.","[{'text': 'That Mitsubishi was very clearly a Eclipse', 'extracted_at': '2025-06-27T01:28:28.277140'}, {'text': 'that is very clearly a penumbra', 'extracted_at': '2025-06-27T01:28:28.286125'}, {'text': ""1. not a tempesta 2. that's the penumbra"", 'extracted_at': '2025-06-27T01:28:28.294987'}, {'text': '13 years for copy paste cars 😭', 'extracted_at': '2025-06-27T01:28:28.299533'}, {'text': 'SWANGAS MENTIONED HTOWN RISE🤘🏽🤘🏽', 'extracted_at': '2025-06-27T01:28:28.304539'}, {'text': 'Can’t believe he mistook the ranchero for a Camino', 'extracted_at': '2025-06-27T01:28:28.309219'}, {'text': 'how did he get so many wrong', 'extracted_at': '2025-06-27T01:28:28.312951'}, {'text': 'the vapid is a ford ranchero. fords version of the el camino', 'extracted_at': '2025-06-27T01:28:28.316245'}, {'text': 'That’s a penumbra💔', 'extracted_at': '2025-06-27T01:28:28.320386'}, {'text': 'no one talking about the rims on the schafter is crazy', 'extracted_at': '2025-06-27T01:28:28.324074'}, {'text': ""how do you mistake the penumbra it's such a distinct looking car"", 'extracted_at': '2025-06-27T01:28:28.327866'}, {'text': 'They spent 2 billion on gta 6 but yet wont spend 500k on licenses to use real cars 💔', 'extracted_at': '2025-06-27T01:28:28.330911'}, {'text': 'Bro called ""Evo"" to a Eclipse 💔,It\'s clearly a Eclipse', 'extracted_at': '2025-06-27T01:28:28.333846'}, {'text': 'The Maibatsu is just the penumbra from GTA V 🤣', 'extracted_at': '2025-06-27T01:28:28.337768'}, {'text': 'the pink maibatsu is literally just the penumbra that we know from gta 5. how do you not see that?', 'extracted_at': '2025-06-27T01:28:28.341230'}, {'text': 'The pink car is a penumbra based off the eclipse', 'extracted_at': '2025-06-27T01:28:28.343982'}, {'text': 'We got Swangas in gta 6', 'extracted_at': '2025-06-27T01:28:28.346605'}, {'text': 'crazy how yall notice this stuff😭', 'extracted_at': '2025-06-27T01:28:28.349247'}, {'text': 'Elbows is gta 6 is goated', 'extracted_at': '2025-06-27T01:28:28.352105'}, {'text': 'The vehicles in the GTA 6 trailer look incredible! Can t wait to see all the details in the full game.', 'extracted_at': '2025-06-27T01:28:28.355836'}]",20,2025-06-27T01:28:28.355896
7519827699150474518,https://www.tiktok.com/@youtoobur/video/7519827699150474518,GTA VI finally on Xbox store #xbox #gta6 #playstation #pcbuild #pc #pcgaming #gamingpc #gpu #graphics #graphicscard,1632,213,309,1632,213,309,"My Xbox series s is going to become a next ps4 ||| Is it coming to the soujla boy console ||| Is this available for the ps3 ||| 328 gb storage is crazy🔥 ||| Is it coming to the game boy ||| Can I install it in iphone xr ? ||| Omg that's real ||| Can I get it on Xbox 360 ||| can’t wait to play this on my ps2🙏 ||| is it on an Amazon fire tablet? ||| Is it on mobile ||| why i cant play gta 6 Early ||| in ps5 is awaible since 2 months lol ||| Is it available on my TI 84 calculator? ||| Is it downloadable for Nintendo 64? ||| Is it on Xbox one ||| It’s on the Xbox store but u can’t download it if u want to see it you have to spell the whole game name ||| I have a Series X, and I still can't find it ||| on the console go out on 2026 may 26 ||| three in a row","[{'text': 'My Xbox series s is going to become a next ps4', 'extracted_at': '2025-06-27T01:28:55.317625'}, {'text': 'Is it coming to the soujla boy console', 'extracted_at': '2025-06-27T01:28:55.325217'}, {'text': 'Is this available for the ps3', 'extracted_at': '2025-06-27T01:28:55.329971'}, {'text': '328 gb storage is crazy🔥', 'extracted_at': '2025-06-27T01:28:55.334260'}, {'text': 'Is it coming to the game boy', 'extracted_at': '2025-06-27T01:28:55.339461'}, {'text': 'Can I install it in iphone xr ?', 'extracted_at': '2025-06-27T01:28:55.343916'}, {'text': ""Omg that's real"", 'extracted_at': '2025-06-27T01:28:55.347619'}, {'text': 'Can I get it on Xbox 360', 'extracted_at': '2025-06-27T01:28:55.350996'}, {'text': 'can’t wait to play this on my ps2🙏', 'extracted_at': '2025-06-27T01:28:55.355507'}, {'text': 'is it on an Amazon fire tablet?', 'extracted_at': '2025-06-27T01:28:55.359099'}, {'text': 'Is it on mobile', 'extracted_at': '2025-06-27T01:28:55.362267'}, {'text': 'why i cant play gta 6 Early', 'extracted_at': '2025-06-27T01:28:55.366353'}, {'text': 'in ps5 is awaible since 2 months lol', 'extracted_at': '2025-06-27T01:28:55.369998'}, {'text': 'Is it available on my TI 84 calculator?', 'extracted_at': '2025-06-27T01:28:55.373746'}, {'text': 'Is it downloadable for Nintendo 64?', 'extracted_at': '2025-06-27T01:28:55.376689'}, {'text': 'Is it on Xbox one', 'extracted_at': '2025-06-27T01:28:55.379757'}, {'text': 'It’s on the Xbox store but u can’t download it if u want to see it you have to spell the whole game name', 'extracted_at': '2025-06-27T01:28:55.382513'}, {'text': ""I have a Series X, and I still can't find it"", 'extracted_at': '2025-06-27T01:28:55.385335'}, {'text': 'on the console go out on 2026 may 26', 'extracted_at': '2025-06-27T01:28:55.389279'}, {'text': 'three in a row', 'extracted_at': '2025-06-27T01:28:55.392035'}]",20,2025-06-27T01:28:55.392076
7507101096247151914,https://www.tiktok.com/@ethiokami/video/7507101096247151914,Rockstar take all the time you need 🙏🏽 #fyp #gta6 #trending,1343,26,218,1343,26,218,"Rockstar take your very sweet time. I will wait patiently🌹 ||| No no no take your time rockstar ||| Take your time rockstar ||| I can’t wait ||| my 1st person hours about to be 9999999999 ||| Be pretty funny if they put in all this effort, just for the dancers to be the worst in gta history ||| No wonder why the club is the first place 99% of people will go to when they get the cash ||| Battle front 3 ||| @HE.LIKE.FOOTBALL24🙏 ||| @Enzo12✝️✝️ ||| girls tonight they give us jiggle physics","[{'text': 'Rockstar take your very sweet time. I will wait patiently🌹', 'extracted_at': '2025-06-27T01:29:21.573497'}, {'text': 'No no no take your time rockstar', 'extracted_at': '2025-06-27T01:29:21.578768'}, {'text': 'Take your time rockstar', 'extracted_at': '2025-06-27T01:29:21.583797'}, {'text': 'I can’t wait', 'extracted_at': '2025-06-27T01:29:21.589263'}, {'text': 'my 1st person hours about to be 9999999999', 'extracted_at': '2025-06-27T01:29:21.594232'}, {'text': 'Be pretty funny if they put in all this effort, just for the dancers to be the worst in gta history', 'extracted_at': '2025-06-27T01:29:21.598209'}, {'text': 'No wonder why the club is the first place 99% of people will go to when they get the cash', 'extracted_at': '2025-06-27T01:29:21.605469'}, {'text': 'Battle front 3', 'extracted_at': '2025-06-27T01:29:21.612760'}, {'text': '@HE.LIKE.FOOTBALL24🙏', 'extracted_at': '2025-06-27T01:29:21.633034'}, {'text': '@Enzo12✝️✝️', 'extracted_at': '2025-06-27T01:29:21.641984'}, {'text': 'girls tonight they give us jiggle physics', 'extracted_at': '2025-06-27T01:29:21.649672'}]",11,2025-06-27T01:29:28.047283
7520256470873640214,https://www.tiktok.com/@leak_rockstar_games/video/7520256470873640214,Leakead of Footage Gta 6 Gameplay 2025 #gta6 #gta #GTA #rockstargames #fyp #pourtoii #vira #gta5 #gta5online #gtarp #gta5clips #gtaviral #gtav #barca #f #gtavi #tik_tok #tendance #gtasanandreas #shorts,17,4,2,17,4,2,How in the world r u playing GTA 6 when I can’t,"[{'text': 'How in the world r u playing GTA 6 when I can’t', 'extracted_at': '2025-06-27T01:29:52.189776'}]",1,2025-06-27T01:29:58.318350
7502896126765337886,https://www.tiktok.com/@gta6ixmedia/video/7502896126765337886,Rockstar controlling every strand😭#gta6 #fyp #rockstargames #gaming,304900,1496,19200,304.9K,1496,19.2K,"Damn yalls gaming systems finna be scorching 😭 ||| Push it back to 2027 it’s gonna be real life 🤣 ||| rockstar… delay as MUCH as you need to 🙏 ||| Imagine the coding ||| I don’t care if they push it back to 2030, I want it to look as good as possibpe ||| I blame the guy who leaked all of it and for delaying it ||| Real life is free gng ||| It might be the best PS4 game ever😂🙏 ||| words can’t explain how excited i am to get into the gta 6 world with the boys. [photo] ||| people are saying “it wont look like that” but forgot what rockstar games look like ||| Yall want games done in 4 minutes yet egg on leakers, don’t consider new gen console releases, the fact that these devs are artists (and PEOPLE) at the end of the day and good art is never rushed. ||| gta 6 is like wine ||| Well after experiencing cyberpunk 2077 launch I just hope it’s stable. All these hyper realistic graphics and rendering are making me nervous ||| only if ea and 2k cared about their product this much. Why rockstar is the greatest ||| remeber gta 5 trailers and rdr2 looked worst than the final game ||| Gameplay vs Cutscene ||| look at the amount of difference between 2023 and 2025 trailers' of gta 6 and now imagine the difference between gta 5 and 6 ||| xbox series S| vs. PS5 ||| more demand more progress less demand less progress so a game is worth wait when it has high demand value, gta 6 will be 🔥 ||| Spiderman video in bio 💝","[{'text': 'Damn yalls gaming systems finna be scorching 😭', 'extracted_at': '2025-06-27T01:41:32.919166'}, {'text': 'Push it back to 2027 it’s gonna be real life 🤣', 'extracted_at': '2025-06-27T01:41:32.926519'}, {'text': 'rockstar… delay as MUCH as you need to 🙏', 'extracted_at': '2025-06-27T01:41:32.933767'}, {'text': 'Imagine the coding', 'extracted_at': '2025-06-27T01:41:32.940079'}, {'text': 'I don’t care if they push it back to 2030, I want it to look as good as possibpe', 'extracted_at': '2025-06-27T01:41:32.944477'}, {'text': 'I blame the guy who leaked all of it and for delaying it', 'extracted_at': '2025-06-27T01:41:32.949010'}, {'text': 'Real life is free gng', 'extracted_at': '2025-06-27T01:41:32.956099'}, {'text': 'It might be the best PS4 game ever😂🙏', 'extracted_at': '2025-06-27T01:41:32.960643'}, {'text': 'words can’t explain how excited i am to get into the gta 6 world with the boys. [photo]', 'extracted_at': '2025-06-27T01:41:32.964195'}, {'text': 'people are saying “it wont look like that” but forgot what rockstar games look like', 'extracted_at': '2025-06-27T01:41:32.968988'}, {'text': 'Yall want games done in 4 minutes yet egg on leakers, don’t consider new gen console releases, the fact that these devs are artists (and PEOPLE) at the end of the day and good art is never rushed.', 'extracted_at': '2025-06-27T01:41:32.972758'}, {'text': 'gta 6 is like wine', 'extracted_at': '2025-06-27T01:41:32.975540'}, {'text': 'Well after experiencing cyberpunk 2077 launch I just hope it’s stable. All these hyper realistic graphics and rendering are making me nervous', 'extracted_at': '2025-06-27T01:41:32.978586'}, {'text': 'only if ea and 2k cared about their product this much. Why rockstar is the greatest', 'extracted_at': '2025-06-27T01:41:32.981699'}, {'text': 'remeber gta 5 trailers and rdr2 looked worst than the final game', 'extracted_at': '2025-06-27T01:41:32.985406'}, {'text': 'Gameplay vs Cutscene', 'extracted_at': '2025-06-27T01:41:32.988088'}, {'text': ""look at the amount of difference between 2023 and 2025 trailers' of gta 6 and now imagine the difference between gta 5 and 6"", 'extracted_at': '2025-06-27T01:41:32.990776'}, {'text': 'xbox series S| vs. PS5', 'extracted_at': '2025-06-27T01:41:32.993596'}, {'text': 'more demand more progress less demand less progress so a game is worth wait when it has high demand value, gta 6 will be 🔥', 'extracted_at': '2025-06-27T01:41:32.996281'}, {'text': 'Spiderman video in bio 💝', 'extracted_at': '2025-06-27T01:41:32.999900'}]",20,2025-06-27T01:41:32.999972
