video_id,video_url,caption,likes,comments,saves,comment_text,comments_data,comment_count_extracted,timestamp
7517071306278309142,https://www.tiktok.com/@leak_rockstar_games/video/7517071306278309142,Gta 6 Leak 2025 ,0,0,0,"its watchdogs 2 on the bravta gangs boat ||| Why does everyone always use WD2 for gta 6 “Leaks” ||| „Looks like a Ubisoft game” that’s because it is 😭🙏 ||| watch dogs 2 was a good game and im tired of pretending it wasnt ||| Its actually sad that this many people havent played watch dogs 2. ||| It’s sad that this many people haven’t played watch dogs 😭🙏 ||| damn didn't knew that miami has golden gate bridge ||| Bro this is watchdogs ||| I noticed the gun,the boat and the movement i have like 200 hours ||| that's not it ||| That’s modded watch dogs on the bratva gang boat💔 ||| if this is how gta 6 looks I'm selling my ps5 ||| This is watch dogs ||| this like watch dogs 2 ||| Watch dogs 2 ||| Watchs dogs 2 ||| warch dogs 5","[{'text': 'its watchdogs 2 on the bravta gangs boat', 'extracted_at': '2025-06-26T17:35:35.957074'}, {'text': 'Why does everyone always use WD2 for gta 6 “Leaks”', 'extracted_at': '2025-06-26T17:35:35.961826'}, {'text': '„Looks like a Ubisoft game” that’s because it is 😭🙏', 'extracted_at': '2025-06-26T17:35:35.965151'}, {'text': 'watch dogs 2 was a good game and im tired of pretending it wasnt', 'extracted_at': '2025-06-26T17:35:35.969656'}, {'text': 'Its actually sad that this many people havent played watch dogs 2.', 'extracted_at': '2025-06-26T17:35:35.974007'}, {'text': 'It’s sad that this many people haven’t played watch dogs 😭🙏', 'extracted_at': '2025-06-26T17:35:35.977401'}, {'text': ""damn didn't knew that miami has golden gate bridge"", 'extracted_at': '2025-06-26T17:35:35.980963'}, {'text': 'Bro this is watchdogs', 'extracted_at': '2025-06-26T17:35:35.986820'}, {'text': 'I noticed the gun,the boat and the movement i have like 200 hours', 'extracted_at': '2025-06-26T17:35:35.990367'}, {'text': ""that's not it"", 'extracted_at': '2025-06-26T17:35:35.993450'}, {'text': 'That’s modded watch dogs on the bratva gang boat💔', 'extracted_at': '2025-06-26T17:35:35.996842'}, {'text': ""if this is how gta 6 looks I'm selling my ps5"", 'extracted_at': '2025-06-26T17:35:36.004545'}, {'text': 'This is watch dogs', 'extracted_at': '2025-06-26T17:35:36.009103'}, {'text': 'this like watch dogs 2', 'extracted_at': '2025-06-26T17:35:36.012479'}, {'text': 'Watch dogs 2', 'extracted_at': '2025-06-26T17:35:36.015127'}, {'text': 'Watchs dogs 2', 'extracted_at': '2025-06-26T17:35:36.019546'}, {'text': 'warch dogs 5', 'extracted_at': '2025-06-26T17:35:36.022320'}]",17,2025-06-26T17:35:42.361058
7501584983664971030,https://www.tiktok.com/@onlinegam3r/video/7501584983664971030,GTA6 clips ,0,0,0,"GTA 5 Trailer > GTA 6 Trailer ||| We ALL cheating on Lucia and visiting the shoe store first chance we get 😭✌️ ||| zombie apocalypse mod will be crazy ngl ||| the gta 6 website is magnificent ||| Spoiler: one of them thinks the other is by betraying them because a misunderstanding. In the end they find out the misunderstanding and try to make up but the other gets im a fatal shootout. Dies…. ||| We want RDR3 ||| She’s perfect ||| maybe they both die, and you just continue the world as some person? maybe your own? ||| love story and one probably gets done over. dunno how to feel about that storyline lol ||| Who else is hyped for the release? ||| I feel like they’re going to betray each other ||| Rockstar Games know how to choose their music ❤️ ||| Can’t wait to move to Vice City ||| why Lucia hold gun While hugging Jason ||| Them closing the trunk is a reference to tommy and lance when they are attacking diaz in vice city 🫠. ||| Rockstar gonna release it on 26 may 2025 ||| Gta6 never coming out ||| I thought it was irl for a sec 😭😭😭 ||| hear me out: mary and Arthur in another universe ||| Its like vice city all over again 🥹","[{'text': 'GTA 5 Trailer > GTA 6 Trailer', 'extracted_at': '2025-06-26T17:35:47.526746'}, {'text': 'We ALL cheating on Lucia and visiting the shoe store first chance we get 😭✌️', 'extracted_at': '2025-06-26T17:35:47.529970'}, {'text': 'zombie apocalypse mod will be crazy ngl', 'extracted_at': '2025-06-26T17:35:47.533965'}, {'text': 'the gta 6 website is magnificent', 'extracted_at': '2025-06-26T17:35:47.538379'}, {'text': 'Spoiler: one of them thinks the other is by betraying them because a misunderstanding. In the end they find out the misunderstanding and try to make up but the other gets im a fatal shootout. Dies….', 'extracted_at': '2025-06-26T17:35:47.542400'}, {'text': 'We want RDR3', 'extracted_at': '2025-06-26T17:35:47.546233'}, {'text': 'She’s perfect', 'extracted_at': '2025-06-26T17:35:47.551269'}, {'text': 'maybe they both die, and you just continue the world as some person? maybe your own?', 'extracted_at': '2025-06-26T17:35:47.554428'}, {'text': 'love story and one probably gets done over. dunno how to feel about that storyline lol', 'extracted_at': '2025-06-26T17:35:47.557588'}, {'text': 'Who else is hyped for the release?', 'extracted_at': '2025-06-26T17:35:47.560610'}, {'text': 'I feel like they’re going to betray each other', 'extracted_at': '2025-06-26T17:35:47.563849'}, {'text': 'Rockstar Games know how to choose their music ❤️', 'extracted_at': '2025-06-26T17:35:47.567341'}, {'text': 'Can’t wait to move to Vice City', 'extracted_at': '2025-06-26T17:35:47.572890'}, {'text': 'why Lucia hold gun While hugging Jason', 'extracted_at': '2025-06-26T17:35:47.575845'}, {'text': 'Them closing the trunk is a reference to tommy and lance when they are attacking diaz in vice city 🫠.', 'extracted_at': '2025-06-26T17:35:47.578974'}, {'text': 'Rockstar gonna release it on 26 may 2025', 'extracted_at': '2025-06-26T17:35:47.581692'}, {'text': 'Gta6 never coming out', 'extracted_at': '2025-06-26T17:35:47.585743'}, {'text': 'I thought it was irl for a sec 😭😭😭', 'extracted_at': '2025-06-26T17:35:47.589108'}, {'text': 'hear me out: mary and Arthur in another universe', 'extracted_at': '2025-06-26T17:35:47.592740'}, {'text': 'Its like vice city all over again 🥹', 'extracted_at': '2025-06-26T17:35:47.596511'}]",20,2025-06-26T17:35:47.604029
7507101096247151914,https://www.tiktok.com/@ethiokami/video/7507101096247151914,Rockstar take all the time you need 🙏🏽 ,0,0,0,"Rockstar take your very sweet time. I will wait patiently🌹 ||| No no no take your time rockstar ||| Take your time rockstar ||| I can’t wait ||| my 1st person hours about to be 9999999999 ||| Be pretty funny if they put in all this effort, just for the dancers to be the worst in gta history ||| No wonder why the club is the first place 99% of people will go to when they get the cash ||| Battle front 3 ||| @HE.LIKE.FOOTBALL24🙏 ||| @Enzo12✝️✝️ ||| girls tonight they give us jiggle physics","[{'text': 'Rockstar take your very sweet time. I will wait patiently🌹', 'extracted_at': '2025-06-26T17:35:52.643920'}, {'text': 'No no no take your time rockstar', 'extracted_at': '2025-06-26T17:35:52.647792'}, {'text': 'Take your time rockstar', 'extracted_at': '2025-06-26T17:35:52.652393'}, {'text': 'I can’t wait', 'extracted_at': '2025-06-26T17:35:52.661661'}, {'text': 'my 1st person hours about to be 9999999999', 'extracted_at': '2025-06-26T17:35:52.664892'}, {'text': 'Be pretty funny if they put in all this effort, just for the dancers to be the worst in gta history', 'extracted_at': '2025-06-26T17:35:52.669686'}, {'text': 'No wonder why the club is the first place 99% of people will go to when they get the cash', 'extracted_at': '2025-06-26T17:35:52.673025'}, {'text': 'Battle front 3', 'extracted_at': '2025-06-26T17:35:52.677062'}, {'text': '@HE.LIKE.FOOTBALL24🙏', 'extracted_at': '2025-06-26T17:35:52.692978'}, {'text': '@Enzo12✝️✝️', 'extracted_at': '2025-06-26T17:35:52.710162'}, {'text': 'girls tonight they give us jiggle physics', 'extracted_at': '2025-06-26T17:35:52.716227'}]",11,2025-06-26T17:35:59.070941
7482886931395710238,https://www.tiktok.com/@builtbygamers/video/7482886931395710238,GTA 6 Will Be Unplayable ,0,0,0,"bro tbh I ain't even know rdr2 was 30 fps that's how good it is ||| 30 fps ain’t that terrible. It’s not a competitive game so it won’t be to bad other then the 1% lows ||| 30 fps isnt even that bad ||| 30 frames is NOT bad, hell 20 frames looks smooth ||| Average pc player needs an average of 60 fps 🤓 ||| Rdr 2 is on 30fps 💀👍 ||| anyone who says 30 fps is acceptable has never experienced a game a way it shouldve been experienced ||| People who say 30fps if fine have never even seen 60+fps ||| 30 fps in 2025✌️💔 ||| I wil not notice fps till it looks like a flip animation ||| 30 fps is fortnite on switch💔 ||| bro I cannot go back to 30fps. that's actually ridiculous ||| I’ve never understood people crying about frames, red dead was beautiful and it was 30fps people who complain about this make no sense ||| Star requires good fps for smoothness, gta 6 is a STORY GAME ||| its easy to tell that guy on the left isn't a real gamer, the year has absolutely nothing to do with the framerate. and the fact that he thinks 30 is unplayable makes me think he's also special ed ||| Imagine backing up evidence from a ""deleted”interview ||| The amount of glazing people have for 30fps is unreal. It isn't 2011 anymore guys. ||| Most TVs run at 60hz, 60fps should be the bare minimum ||| Ps5 is built for 120 gta 6 is gonna be atleast 60 ||| All the nerds saying 30 fps is fine have obviously never touched anything above 60 fps","[{'text': ""bro tbh I ain't even know rdr2 was 30 fps that's how good it is"", 'extracted_at': '2025-06-26T17:36:04.541431'}, {'text': '30 fps ain’t that terrible. It’s not a competitive game so it won’t be to bad other then the 1% lows', 'extracted_at': '2025-06-26T17:36:04.546025'}, {'text': '30 fps isnt even that bad', 'extracted_at': '2025-06-26T17:36:04.549544'}, {'text': '30 frames is NOT bad, hell 20 frames looks smooth', 'extracted_at': '2025-06-26T17:36:04.554129'}, {'text': 'Average pc player needs an average of 60 fps 🤓', 'extracted_at': '2025-06-26T17:36:04.557556'}, {'text': 'Rdr 2 is on 30fps 💀👍', 'extracted_at': '2025-06-26T17:36:04.561187'}, {'text': 'anyone who says 30 fps is acceptable has never experienced a game a way it shouldve been experienced', 'extracted_at': '2025-06-26T17:36:04.565120'}, {'text': 'People who say 30fps if fine have never even seen 60+fps', 'extracted_at': '2025-06-26T17:36:04.570696'}, {'text': '30 fps in 2025✌️💔', 'extracted_at': '2025-06-26T17:36:04.573958'}, {'text': 'I wil not notice fps till it looks like a flip animation', 'extracted_at': '2025-06-26T17:36:04.577347'}, {'text': '30 fps is fortnite on switch💔', 'extracted_at': '2025-06-26T17:36:04.580792'}, {'text': ""bro I cannot go back to 30fps. that's actually ridiculous"", 'extracted_at': '2025-06-26T17:36:04.585767'}, {'text': 'I’ve never understood people crying about frames, red dead was beautiful and it was 30fps people who complain about this make no sense', 'extracted_at': '2025-06-26T17:36:04.590667'}, {'text': 'Star requires good fps for smoothness, gta 6 is a STORY GAME', 'extracted_at': '2025-06-26T17:36:04.594240'}, {'text': ""its easy to tell that guy on the left isn't a real gamer, the year has absolutely nothing to do with the framerate. and the fact that he thinks 30 is unplayable makes me think he's also special ed"", 'extracted_at': '2025-06-26T17:36:04.597400'}, {'text': 'Imagine backing up evidence from a ""deleted”interview', 'extracted_at': '2025-06-26T17:36:04.602105'}, {'text': ""The amount of glazing people have for 30fps is unreal. It isn't 2011 anymore guys."", 'extracted_at': '2025-06-26T17:36:04.605763'}, {'text': 'Most TVs run at 60hz, 60fps should be the bare minimum', 'extracted_at': '2025-06-26T17:36:04.609046'}, {'text': 'Ps5 is built for 120 gta 6 is gonna be atleast 60', 'extracted_at': '2025-06-26T17:36:04.612789'}, {'text': 'All the nerds saying 30 fps is fine have obviously never touched anything above 60 fps', 'extracted_at': '2025-06-26T17:36:04.617735'}]",20,2025-06-26T17:36:04.625087
7505458156042980630,https://www.tiktok.com/@medsan95/video/7505458156042980630,Grand Theft Auto VI First Look Gameplay Test PS5 👀🔥,0,0,0,"he is playing on trailer?😂 ||| GTA 5 IS THE LEGEND🫡 ||| Overall its like gta 5,, and i guess this is just gta 5 but has modified ||| Red dead redenpion3 FC 26 GTA6 ||| FC26 RED DEAD REDEMPTİON 3😂 ||| We got gta 6 before gta 6 ||| Intro gta 5 ||| shouldn't Lucia be in prison? ||| It’s a cut secne ||| gta 6 never be better then gta 5 ||| he is playing in the trailer inside GTA v on-line:p ||| red dead redemption 3 😮 ||| bro got it from black market ||| GTA VI VERSION BETA ||| we got GTA 6 before GTA 6💀 ||| 30fps on ps5?","[{'text': 'he is playing on trailer?😂', 'extracted_at': '2025-06-26T17:36:09.761257'}, {'text': 'GTA 5 IS THE LEGEND🫡', 'extracted_at': '2025-06-26T17:36:09.764613'}, {'text': 'Overall its like gta 5,, and i guess this is just gta 5 but has modified', 'extracted_at': '2025-06-26T17:36:09.771461'}, {'text': 'Red dead redenpion3 FC 26 GTA6', 'extracted_at': '2025-06-26T17:36:09.774624'}, {'text': 'FC26 RED DEAD REDEMPTİON 3😂', 'extracted_at': '2025-06-26T17:36:09.778214'}, {'text': 'We got gta 6 before gta 6', 'extracted_at': '2025-06-26T17:36:09.781951'}, {'text': 'Intro gta 5', 'extracted_at': '2025-06-26T17:36:09.787368'}, {'text': ""shouldn't Lucia be in prison?"", 'extracted_at': '2025-06-26T17:36:09.791952'}, {'text': 'It’s a cut secne', 'extracted_at': '2025-06-26T17:36:09.795482'}, {'text': 'gta 6 never be better then gta 5', 'extracted_at': '2025-06-26T17:36:09.804090'}, {'text': 'he is playing in the trailer inside GTA v on-line:p', 'extracted_at': '2025-06-26T17:36:09.807493'}, {'text': 'red dead redemption 3 😮', 'extracted_at': '2025-06-26T17:36:09.811158'}, {'text': 'bro got it from black market', 'extracted_at': '2025-06-26T17:36:09.816052'}, {'text': 'GTA VI VERSION BETA', 'extracted_at': '2025-06-26T17:36:09.820213'}, {'text': 'we got GTA 6 before GTA 6💀', 'extracted_at': '2025-06-26T17:36:09.823341'}, {'text': '30fps on ps5?', 'extracted_at': '2025-06-26T17:36:09.826199'}]",16,2025-06-26T17:36:16.208495
7488768064838814998,https://www.tiktok.com/@medsan95/video/7488768064838814998,GTA6 FIRST LOOK GAMEPLAY TEST 👀✨️🔥🎮 ,0,0,0,"we got gta 6 before gta6 ||| bro has got gta 5.74 ||| if this is GTA 6 were cooked💀 ||| we got fake GTA 6 before GTA 6 ||| He's doing April Fool on us 😂 ||| This man is a developer ||| goodbye frenklin,trevor,michael ||| bro created his own GTA 6 😂😂😂 ||| Can’t be GTA 6 rockstar doesn’t add that much HUD or UI ||| GTA 5 with mods 😂 ||| gta v mods ☠️ ||| that's GTA 6 Blue prints it's not original there still processing the original and it will be out next year may 26th ||| gta 7 before gta 6 ||| Who’s here after it got delayed ||| That’s not gta 6 you could download something similar on Xbox obviously this is a jailbroken ps5 ||| yall this is gta 6 but as of rn it's locked on 30 fps it says it in the trailer I hope it goes to 60 or 120 but it might stay at 30 ||| Gta 6 is before gta6 🤔😂 ||| We got Gta 6 Gameplay before Gta 6 ||| Gta 6 or PS1 ☠️☠️☠️ ||| Real gta 6 ???","[{'text': 'we got gta 6 before gta6', 'extracted_at': '2025-06-26T17:36:21.408958'}, {'text': 'bro has got gta 5.74', 'extracted_at': '2025-06-26T17:36:21.412498'}, {'text': 'if this is GTA 6 were cooked💀', 'extracted_at': '2025-06-26T17:36:21.417117'}, {'text': 'we got fake GTA 6 before GTA 6', 'extracted_at': '2025-06-26T17:36:21.421466'}, {'text': ""He's doing April Fool on us 😂"", 'extracted_at': '2025-06-26T17:36:21.426604'}, {'text': 'This man is a developer', 'extracted_at': '2025-06-26T17:36:21.430030'}, {'text': 'goodbye frenklin,trevor,michael', 'extracted_at': '2025-06-26T17:36:21.435083'}, {'text': 'bro created his own GTA 6 😂😂😂', 'extracted_at': '2025-06-26T17:36:21.438716'}, {'text': 'Can’t be GTA 6 rockstar doesn’t add that much HUD or UI', 'extracted_at': '2025-06-26T17:36:21.441869'}, {'text': 'GTA 5 with mods 😂', 'extracted_at': '2025-06-26T17:36:21.446444'}, {'text': 'gta v mods ☠️', 'extracted_at': '2025-06-26T17:36:21.451288'}, {'text': ""that's GTA 6 Blue prints it's not original there still processing the original and it will be out next year may 26th"", 'extracted_at': '2025-06-26T17:36:21.454971'}, {'text': 'gta 7 before gta 6', 'extracted_at': '2025-06-26T17:36:21.458337'}, {'text': 'Who’s here after it got delayed', 'extracted_at': '2025-06-26T17:36:21.462177'}, {'text': 'That’s not gta 6 you could download something similar on Xbox obviously this is a jailbroken ps5', 'extracted_at': '2025-06-26T17:36:21.465737'}, {'text': ""yall this is gta 6 but as of rn it's locked on 30 fps it says it in the trailer I hope it goes to 60 or 120 but it might stay at 30"", 'extracted_at': '2025-06-26T17:36:21.471660'}, {'text': 'Gta 6 is before gta6 🤔😂', 'extracted_at': '2025-06-26T17:36:21.474761'}, {'text': 'We got Gta 6 Gameplay before Gta 6', 'extracted_at': '2025-06-26T17:36:21.477918'}, {'text': 'Gta 6 or PS1 ☠️☠️☠️', 'extracted_at': '2025-06-26T17:36:21.480881'}, {'text': 'Real gta 6 ???', 'extracted_at': '2025-06-26T17:36:21.485600'}]",20,2025-06-26T17:36:21.493922
7425556873169947936,https://www.tiktok.com/@mlrtch/video/7425556873169947936, JUST LEAKED GTA 6 😱,0,0,0,"If you’re from twitter say hi. This looks kinda legit and from development build it looks good ||| ahhh, another unreal engine ""gta6 leak"" 😫 ||| Honestly graphics looks sick but I think gta 6 traffic lights are going be a bit like silent hill 2 ||| 12th Hour - I Tricked the Internet with GTA 6 ||| My ps5 is gonna explode bro😂 ||| the electric scooter💀 ||| Seeing this after the 12th hour video ||| I love how everyone becomes an expert in these situations. ||| powered by UNITY ||| this one looks real ||| Yeah its not lmao 😂😂😂 ||| I can’t wait for gta 6 ||| Who came here after you've watched 12th Hour vid on youtube? ||| We got gta 6 leaks before gta 6 🤦🏻‍♂️ ||| GTA VI leaks before GTA VI is crazzyy 💀🙏🙏 ||| nice unreal engine texture bro ||| Not the unreal engine missing texture 💀 ||| Aint no way that’s gta💀 it looks like google street view, insane","[{'text': 'If you’re from twitter say hi. This looks kinda legit and from development build it looks good', 'extracted_at': '2025-06-26T17:36:26.490920'}, {'text': 'ahhh, another unreal engine ""gta6 leak"" 😫', 'extracted_at': '2025-06-26T17:36:26.494189'}, {'text': 'Honestly graphics looks sick but I think gta 6 traffic lights are going be a bit like silent hill 2', 'extracted_at': '2025-06-26T17:36:26.497519'}, {'text': '12th Hour - I Tricked the Internet with GTA 6', 'extracted_at': '2025-06-26T17:36:26.502790'}, {'text': 'My ps5 is gonna explode bro😂', 'extracted_at': '2025-06-26T17:36:26.506200'}, {'text': 'the electric scooter💀', 'extracted_at': '2025-06-26T17:36:26.511146'}, {'text': 'Seeing this after the 12th hour video', 'extracted_at': '2025-06-26T17:36:26.514315'}, {'text': 'I love how everyone becomes an expert in these situations.', 'extracted_at': '2025-06-26T17:36:26.519218'}, {'text': 'powered by UNITY', 'extracted_at': '2025-06-26T17:36:26.525807'}, {'text': 'this one looks real', 'extracted_at': '2025-06-26T17:36:26.529706'}, {'text': 'Yeah its not lmao 😂😂😂', 'extracted_at': '2025-06-26T17:36:26.535834'}, {'text': 'I can’t wait for gta 6', 'extracted_at': '2025-06-26T17:36:26.539100'}, {'text': ""Who came here after you've watched 12th Hour vid on youtube?"", 'extracted_at': '2025-06-26T17:36:26.542722'}, {'text': 'We got gta 6 leaks before gta 6 🤦🏻\u200d♂️', 'extracted_at': '2025-06-26T17:36:26.546041'}, {'text': 'GTA VI leaks before GTA VI is crazzyy 💀🙏🙏', 'extracted_at': '2025-06-26T17:36:26.551013'}, {'text': 'nice unreal engine texture bro', 'extracted_at': '2025-06-26T17:36:26.555603'}, {'text': 'Not the unreal engine missing texture 💀', 'extracted_at': '2025-06-26T17:36:26.559443'}, {'text': 'Aint no way that’s gta💀 it looks like google street view, insane', 'extracted_at': '2025-06-26T17:36:26.562446'}]",18,2025-06-26T17:36:32.900334
7508554406154013960,https://www.tiktok.com/@natanbickle/video/7508554406154013960,gameplay vazada do GTA 6 😳 ,0,0,0,"this looks like a mobile game ad about a strategy clan builder ||| My ps4 is ready rockstar🙏 ||| even tho this is AI, the game's probably going to look good like this ||| Damn AI. For a moment I thought it looks real ||| the AI is crazy ||| AI GTA 6 before GTA 6 ||| y'all dont realize its state of decay 2 map? ||| This new AI gotta go 💔 ||| How is ai suddenly getting so realistic ||| Imagine it’s this chaotic ||| Roblox 2038💀 ||| If this gta 6 I don’t wanna play it ||| gta 6 ai edition ||| AI Gta 6 gameplay 🥀 ||| From las vegas to old mexico in 3 seconds ||| ok. GTA 6 peak and GOTY🔥🔥🔥🔥🔥 ||| If it's ai it's very impressive looking at how the map accurately changes ||| we got AI gta 6 before gta 6 ||| better than the real gta6 💀 ||| looks like saints row 2022","[{'text': 'this looks like a mobile game ad about a strategy clan builder', 'extracted_at': '2025-06-26T17:36:38.072869'}, {'text': 'My ps4 is ready rockstar🙏', 'extracted_at': '2025-06-26T17:36:38.076406'}, {'text': ""even tho this is AI, the game's probably going to look good like this"", 'extracted_at': '2025-06-26T17:36:38.079596'}, {'text': 'Damn AI. For a moment I thought it looks real', 'extracted_at': '2025-06-26T17:36:38.084333'}, {'text': 'the AI is crazy', 'extracted_at': '2025-06-26T17:36:38.087954'}, {'text': 'AI GTA 6 before GTA 6', 'extracted_at': '2025-06-26T17:36:38.091140'}, {'text': ""y'all dont realize its state of decay 2 map?"", 'extracted_at': '2025-06-26T17:36:38.095453'}, {'text': 'This new AI gotta go 💔', 'extracted_at': '2025-06-26T17:36:38.099872'}, {'text': 'How is ai suddenly getting so realistic', 'extracted_at': '2025-06-26T17:36:38.103793'}, {'text': 'Imagine it’s this chaotic', 'extracted_at': '2025-06-26T17:36:38.107160'}, {'text': 'Roblox 2038💀', 'extracted_at': '2025-06-26T17:36:38.110685'}, {'text': 'If this gta 6 I don’t wanna play it', 'extracted_at': '2025-06-26T17:36:38.114694'}, {'text': 'gta 6 ai edition', 'extracted_at': '2025-06-26T17:36:38.120512'}, {'text': 'AI Gta 6 gameplay 🥀', 'extracted_at': '2025-06-26T17:36:38.123494'}, {'text': 'From las vegas to old mexico in 3 seconds', 'extracted_at': '2025-06-26T17:36:38.126654'}, {'text': 'ok. GTA 6 peak and GOTY🔥🔥🔥🔥🔥', 'extracted_at': '2025-06-26T17:36:38.129965'}, {'text': ""If it's ai it's very impressive looking at how the map accurately changes"", 'extracted_at': '2025-06-26T17:36:38.134478'}, {'text': 'we got AI gta 6 before gta 6', 'extracted_at': '2025-06-26T17:36:38.137539'}, {'text': 'better than the real gta6 💀', 'extracted_at': '2025-06-26T17:36:38.141548'}, {'text': 'looks like saints row 2022', 'extracted_at': '2025-06-26T17:36:38.145632'}]",20,2025-06-26T17:36:38.152777
7311390865769958688,https://www.tiktok.com/@kully52/video/7311390865769958688,The wait for GTA 6 until 2025 is going be hard! ,0,0,0,"Who is in 2025 ??👇👇👇👇👇👇 Fun fact: the real date is 2026. ||| It got delayed again 😔 ||| Gonna be 19 bro 😭 ||| Watch how it will be like December 2025 ||| 2025 anyone ||| People be so dramatic it’s literally just 1 year danm😭🙏💀 ||| bro imma be 16 when it comes out dam 💀 ||| We are here ||| Anyone Here Jn 2025? ||| It’s gonna be later than 2025 BTW, they gonna push it back to generate more build up. It’s all marketing moves. Chess ♟️Not Checker 💯 ||| Not that long now… ||| “December 29th 2025” ||| jynxi""i might have a son by then"" ||| GTA 6 got delayed to 2026 👍 ||| Gta 6 had been «internally» delayed by rockstar games😢 ||| therse no gta6 on ps4","[{'text': 'Who is in 2025 ??👇👇👇👇👇👇 Fun fact: the real date is 2026.', 'extracted_at': '2025-06-26T17:36:43.156235'}, {'text': 'It got delayed again 😔', 'extracted_at': '2025-06-26T17:36:43.160718'}, {'text': 'Gonna be 19 bro 😭', 'extracted_at': '2025-06-26T17:36:43.164149'}, {'text': 'Watch how it will be like December 2025', 'extracted_at': '2025-06-26T17:36:43.169389'}, {'text': '2025 anyone', 'extracted_at': '2025-06-26T17:36:43.172758'}, {'text': 'People be so dramatic it’s literally just 1 year danm😭🙏💀', 'extracted_at': '2025-06-26T17:36:43.176377'}, {'text': 'bro imma be 16 when it comes out dam 💀', 'extracted_at': '2025-06-26T17:36:43.180555'}, {'text': 'We are here', 'extracted_at': '2025-06-26T17:36:43.185354'}, {'text': 'Anyone Here Jn 2025?', 'extracted_at': '2025-06-26T17:36:43.192143'}, {'text': 'It’s gonna be later than 2025 BTW, they gonna push it back to generate more build up. It’s all marketing moves. Chess ♟️Not Checker 💯', 'extracted_at': '2025-06-26T17:36:43.195814'}, {'text': 'Not that long now…', 'extracted_at': '2025-06-26T17:36:43.200864'}, {'text': '“December 29th 2025”', 'extracted_at': '2025-06-26T17:36:43.205526'}, {'text': 'jynxi""i might have a son by then""', 'extracted_at': '2025-06-26T17:36:43.208845'}, {'text': 'GTA 6 got delayed to 2026 👍', 'extracted_at': '2025-06-26T17:36:43.212179'}, {'text': 'Gta 6 had been «internally» delayed by rockstar games😢', 'extracted_at': '2025-06-26T17:36:43.216869'}, {'text': 'therse no gta6 on ps4', 'extracted_at': '2025-06-26T17:36:43.220024'}]",16,2025-06-26T17:36:49.546298
7511167191434251542,https://www.tiktok.com/@grandguy/video/7511167191434251542,GTA 6 vice city Miami Beachview Gameplay 🏝️,0,0,0,Is it just me or did it get too realistic that it doesn’t even look realistic anymore? ||| it’s AI look at how the car morph into a Truck at the end ||| Ai generated ||| Yall didn’t see the motorcycle grow legs? ||| 4 FPS ? 🤔😂🤣😂🤣 ||| old cars again? whats ||| if that was actually gameplay it's wraps ||| So why is the brake lights not working lol ||| This is AI look closely ||| ai reimaging gta 5 ||| on gta v is not everybody is here on the street and gta 6 is on I like that have it all lot peaple walking to the street ||| I can see why they’re holding it till next year 🤣🤭 ||| License plate told me everything ||| How many points you think all those people would be? ||| It’s not gta 6 ||| Not Miami Beach ||| Me when i clickbait😂,"[{'text': 'Is it just me or did it get too realistic that it doesn’t even look realistic anymore?', 'extracted_at': '2025-06-26T17:36:54.489424'}, {'text': 'it’s AI look at how the car morph into a Truck at the end', 'extracted_at': '2025-06-26T17:36:54.492838'}, {'text': 'Ai generated', 'extracted_at': '2025-06-26T17:36:54.495677'}, {'text': 'Yall didn’t see the motorcycle grow legs?', 'extracted_at': '2025-06-26T17:36:54.500481'}, {'text': '4 FPS ? 🤔😂🤣😂🤣', 'extracted_at': '2025-06-26T17:36:54.503962'}, {'text': 'old cars again? whats', 'extracted_at': '2025-06-26T17:36:54.507328'}, {'text': ""if that was actually gameplay it's wraps"", 'extracted_at': '2025-06-26T17:36:54.511548'}, {'text': 'So why is the brake lights not working lol', 'extracted_at': '2025-06-26T17:36:54.516706'}, {'text': 'This is AI look closely', 'extracted_at': '2025-06-26T17:36:54.520035'}, {'text': 'ai reimaging gta 5', 'extracted_at': '2025-06-26T17:36:54.523560'}, {'text': 'on gta v is not everybody is here on the street and gta 6 is on I like that have it all lot peaple walking to the street', 'extracted_at': '2025-06-26T17:36:54.527035'}, {'text': 'I can see why they’re holding it till next year 🤣🤭', 'extracted_at': '2025-06-26T17:36:54.531081'}, {'text': 'License plate told me everything', 'extracted_at': '2025-06-26T17:36:54.539668'}, {'text': 'How many points you think all those people would be?', 'extracted_at': '2025-06-26T17:36:54.542522'}, {'text': 'It’s not gta 6', 'extracted_at': '2025-06-26T17:36:54.550528'}, {'text': 'Not Miami Beach', 'extracted_at': '2025-06-26T17:36:54.554269'}, {'text': 'Me when i clickbait😂', 'extracted_at': '2025-06-26T17:36:54.558900'}]",17,2025-06-26T17:37:00.889655
